خطاب	خطاب
على قدر درجاتظظم في منازل الايمان*	على قدر درجاتظuni06380645.liga.init.medi uni0641064A.liga.medi.fina مuni06460627.isolزل الايمان*
فظظم مستمسكون بعلائق اليقين من رب العالمين* بالنصر العزيز والفـتـح المبين* لا يصعف عزائمظظم مكر الماكرين* ولا	فظuni06380645.liga.init.medi مستمسكون بعلائق اليuni0642064A.liga.medi.finaن من رب العالمين* uni06280627.isolلنصر العزيز والفـتـح المبين* لا يصعف عزائمظuni06380645.liga.init.medi مكر الماكرين* ولا
يوهن قواهم غدر الغادرين*	يوهن قواuni06470645.liga.medi.fina غدر الغادرين*
حمد الله واسطسس،	حمد االله واسطے،
خدا يه محمد- اْل محمد نسس كلمة عليا سي مخصوص كيدا ؛،	خدا يه محمد- اْل محمد نے كلمة عليا سي مخصوص كيدا ؛،
انسس اْل محمد دين انسس دنيا نا بادشاه ؛،	انے اْل محمد دين انے دنيا uni06460627.isol uni06280627.isolدشاه ؛،
يه سككلا نواجذ الزمان نا كاضضوا ثثر صبر نا كرنار ؛،	يه سگلا نواجذ الزمان uni06460627.isol كاٹوا پر صبر uni06460627.isol كرuni06460627.isolر ؛،
ايم جانسس ؛	ايم جانے ؛
كه دنيا بلاء انسس امتحان نو ككهر ؛،	uni06430647.liga.init.fina دنيا بلاء انے امتحان نو گهر ؛،
زيادة بلاء كونا اوثثر اْوسس دنيا ما كه جه رحمان واسطسس زيادة اخلص هوئي،	زيادة بلاء كوuni06460627.isol اوپر اْوے دنيا ما uni06430647.liga.init.fina uni062C06BE.liga.init.medi رحمان واسطے زيادة اخلص هوئي،
يه سككلا رفيعي المكان على قدر درجاتهم في منازل الايمان ؛،	يه سگلا رuni0641064A.liga.medi.finauni0639064A.liga.init.fina المكان على قدر درجاuni062A06BE.liga.init.mediم uni0641064A.liga.medi.fina مuni06460627.isolزل الايمان ؛،
خدا نو حمد كروطط ححهوطط،	خدا نو حمد كروں چهوں،
ته بعد ايم شظظادة دؤطط ححهوطط كه:	uni062A06BE.liga.init.medi بعد ايم شظظادة دؤں چهوں uni06430647.liga.init.fina:
لا اله الا الله نتهي خدا مككر الله ؛،	لا اله الا االله نuni062A06BE.liga.init.mediي خدا مگر االله ؛،
ته بعد ميطط ايم شظظادة دؤطط ححهوطط كه محمد خدا نا بنده ؛،	uni062A06BE.liga.init.medi بعد ميں ايم شظظادة دؤں چهوں uni06430647.liga.init.fina محمد خدا uni06460627.isol بنده ؛،
خدا نا رسول ؛،	خدا uni06460627.isol رسول ؛،
سيد المرسلين ؛،	سيد المرسلين ؛،
خاتم النبـيـين ؛،	خاتم النبـيـين ؛،
انسس ايم شظظادة دؤطط ححهوطط كه علي امير المؤمنين ؛،	انے ايم شظظادة دؤں چهوں uni06430647.liga.init.fina علي امير المؤمنين ؛،
سيد الوصيـين ؛،	سيد الوصيـين ؛،
خدا تعالىْ محمد انسس علي اوثثر صلوات انسس سلام ثثرٌهجو،	خدا تعالىْ محمد انے علي اوپر صلوات انے سلام پرٌهجو،
فاطمة الزهراء ثثر خدا تعالىْ صلوات انسس سلام ثثرٌهجو،	فاuni06370645.liga.init.mediة الزهراء پر خدا تعالىْ صلوات انے سلام پرٌهجو،
امامين اقدسين،	امامين اقدسين،
رسول الله نا كاندٌها نا سوار حسن حسين ثثر خدا صلوات انسس سلام ثثرٌهجو،	رسول االله uni06460627.isol كاندٌها uni06460627.isol سوار حسن حسين پر خدا صلوات انے سلام پرٌهجو،
ائمة طاهرين ثثر خدا تعالىْ صلوات انسس سلام ثثرٌهجو،	ائمة طاهرين پر خدا تعالىْ صلوات انے سلام پرٌهجو،
ايكويسما امام مولانا الامام الطيب ابو القاسم امير المؤمنين- جه بسس عُمَر نا صاحب ؛،	ايكويuni063306450627.liga.init.medi.fina امام مولاuni06460627.isol الامام الuni0637064A.liga.init.finaب ابو القاuni06330645.liga.medi.fina امير المؤمنين- uni062C06BE.liga.init.medi بے عُمَر uni06460627.isol صاحب ؛،
خدا تعالىْ اْثث نا اوثثر صلوات انسس سلام ثثرٌهجو،	خدا تعالىْ اْپ uni06460627.isol اوپر صلوات انے سلام پرٌهجو،
اْثث نا شظظزاده،	اْپ uni06460627.isol شظظزاده،
اْثث نا وارث- امام الزمان اْج زمين ني ثثيضضهـ ثثر حاضر ؛،	اْپ uni06460627.isol وارث- امام الزمان اْج زمين ني پيٹهـ پر حاضر ؛،
موجود ؛،	موجود ؛،
واجب الوجود،	واجب الوجود،
همارا نفوس نا قبلة امام الزمان ؛،	uni06470645.liga.medi.finaارا نفوس uni06460627.isol قبلة امام الزمان ؛،
خدا تعالىْ امام الزمان اوثثر صلوات انسس سلام ثثرٌهجو،	خدا تعالىْ امام الزمان اوپر صلوات انے سلام پرٌهجو،
ائمة طاهرين نا دعاة مطلقين- سلاليم النجاة للمرتـقين اوثثر خدا تعالىْ صلوات انسس سلام ثثرٌهجو،	ائمة طاهرين uni06460627.isol دعاة مطلuni0642064A.liga.medi.finaن- سلاليم النجاة للمرتـuni0642064A.liga.medi.finaن اوپر خدا تعالىْ صلوات انے سلام پرٌهجو،
يه سككلا نا ذُوابة مولانا ذوئب،	يه سگلا uni06460627.isol ذُوابة مولاuni06460627.isol ذوئب،
ته بعد ايك بعد ايك داعي نص بَنص قائم تهيا،	uni062A06BE.liga.init.medi بعد ايك بعد ايك داuni0639064A.liga.init.fina نص بَنص قائم uni062A06BE.liga.init.mediيا،
خدا ني ذكر كيدي،	خدا ني ذكر كيدي،
امام الزمان ني ذكر كيدي،	امام الزمان ني ذكر كيدي،
مؤمنين نسس هداية ديدي،	مؤمنين نے هداية ديدي،
صابرين سككلا صبر كري نسس ككذرا،	صابرين سگلا صبر كري نے گذرا،
مولانا قطب الدين نو صبر ديكهو،	مولاuni06460627.isol قطب الدين نو صبر ديuni06430647.liga.init.finaو،
ايك ايك داعي نو صبر ديكهو،	ايك ايك داuni0639064A.liga.init.fina نو صبر ديuni06430647.liga.init.finaو،
تا كه دعاة نا فضائل نا وارث،	uni062A0627.isol uni06430647.liga.init.fina دعاة uni06460627.isol فضائل uni06460627.isol وارث،
محامد مناقب نا وارث ايكاونما داعي نو صبر ديكهو!	محامد مuni06460627.isolقب uni06460627.isol وارث ايكاوuni064606450627.fina داuni0639064A.liga.init.fina نو صبر ديuni06430647.liga.init.finaو!
اْثث ثثر كــتـنا حملة تهيا دشمنو ححو-طرف سي ححرٌهي نسس اْيا،	اْپ پر uni06AA.initتـuni06460627.isol حملة uni062A06BE.liga.init.mediيا دuni06340645.liga.medi.finaنو چو-طرف سي چرٌuni0647064A.liga.medi.fina نے اْيا،
سككلا ني غرض يه} كه اْ دعوة هميطط مضضاوي ناكهيسسس،	سگلا ني غرض يه} uni06430647.liga.init.fina اْ دعوة uni06470645.liga.medi.finaيں مٹاوي uni06460627.isoluni06430647.liga.init.finaيےس،
دين مضضي جائي،	دين مٹي جائي،
اْ داعي باقي نه رهسس،	اْ داuni0639064A.liga.init.fina uni06280627.isoluni0642064A.liga.medi.fina uni064606BE.liga.init.medi رهے،
مككر اْثث- اْل محمد ني ذو الفقار ؛،	مگر اْپ- اْل محمد ني ذو الفقار ؛،
امام الزمان ني ذو الفقار ؛،	امام الزمان ني ذو الفقار ؛،
وما انا الا سيف اْل محمد * لنصر مواليـهم وقـتل النواصب	وما اuni06460627.isol الا سيف اْل محمد * لنصر مواليـuni06470645.liga.medi.fina وقـتل النواصب
دشمنو نسس زير كيدا علم سي،	دuni06340645.liga.medi.finaنو نے زير كيدا علم سي،
عجب شان نو علم،	عجب شان نو علم،
علم ني انهار جاري كيدي،	علم ني اuni064606BE.liga.init.mediار جاري كيدي،
رسائل لكها،	رسائل لuni06430647.liga.init.finaا،
حجتو كيدي،	حجتو كيدي،
دشمنو سككلا زير تهيا،	دuni06340645.liga.medi.finaنو سگلا زير uni062A06BE.liga.init.mediيا،
كيسو ككهنا تهيا،مككر اْثث يه عجب شان سي دعوة ني حماية كيدي،	كيسو گهuni06460627.isol uni062A06BE.liga.init.mediيا،مگر اْپ يه عجب شان سي دعوة ني حماية كيدي،
اْثثنا منصوص انسس جانشين ثثر سيدنا محمد برهان الدين ثثر صلوات انسس سلام ثثرٌهجو اْج نا دن ما اْثث مولى ني	اْپuni06460627.isol منصوص انے جانشين پر سيدuni06460627.isol محمد برهان الدين پر صلوات انے سلام پرٌهجو اْج uni06460627.isol دن ما اْپ مولى ني
حسانات ياد اْوسس ؛،	حساuni06460627.isolت ياد اْوے ؛،
اْثث نو بيان ياد اْوسس ؛،	اْپ نو بيان ياد اْوے ؛،
اْثث نو اْواز ياد اْوسس ؛،	اْپ نو اْواز ياد اْوے ؛،
اْثث مؤمنين نا حق ما دعاء كرتا،	اْپ مؤمنين uni06460627.isol حق ما دعاء كرuni062A0627.isol،
مؤمنين نسس مأتم كراؤتا- حسين نو،	مؤمنين نے مأتم كراؤuni062A0627.isol- حسين نو،
خدا تعالىْ ،	خدا تعالىْ ،
اْثث مولى نسس جنات النعيم ما افضل الجزاء اْثثجو،	اْپ مولى نے جuni06460627.isolت النuni0639064A.liga.init.finaم ما افضل الجزاء اْپجو،
انسس اْثثنا حقا حقا وارث مولانا عالي قدر مفضل سيف الدين اقا ني عمر شريف الى يوم القيامة دراز انسس دراز كرجو،	انے اْپuni06460627.isol حقا حقا وارث مولاuni06460627.isol عالي قدر مفضل سيف الدين اقا ني عمر شريف الى يوم الuni0642064A.liga.medi.finaامة دراز انے دراز كرجو،
نصيحة	نصيحة
مولانا محمد برهان الدين اْقا أيك بيان ما فرماوسس ؛-	مولاuni06460627.isol محمد برهان الدين اْقا أيك بيان ما فرماوے ؛-
مستنصر امام اْثث نا قصر ما،	مستنصر امام اْپ uni06460627.isol قصر ما،
مستنصر امام،	مستنصر امام،
اْثث ني حويلي ما جه وقت نماز ثثرٌهتا،	اْپ ني حويلي ما uni062C06BE.liga.init.medi وقت uni064606450627.finaز پرٌهuni062A0627.isol،
مسجد ما اْثث ثثرٌهسس تو الكك،	مسجد ما اْپ پرٌهے تو الگ،
انسس قصر مبارك ما نماز ثثرٌهسس،	انے قصر مuni06280627.isolرك ما uni064606450627.finaز پرٌهے،
هر نماز نا بعد اْ مثل دعاء كرتا:اللهم اغفر لمن غفر لاخيه المؤمن ذنبه،	هر uni064606450627.finaز uni06460627.isol بعد اْ مثل دعاء كرuni062A0627.isol:االلهم اغفر لمن غفر لاuni062E064A.liga.init.finaه المؤمن ذنuni062806BE.liga.init.medi،
اسس ثثروردككار وه شخص نا ككنه معاف كرجسس جه ثثوتانا بهائي مؤمن نا ككناه معاف كري دسس،	اے پروردگار وه شخص uni06460627.isol گuni064606BE.liga.init.medi معاف كرجے uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol uni062806BE.liga.init.mediائي مؤمن uni06460627.isol گuni06460627.isolه معاف كري دے،
وه شخص ني توبه قبول كرجسس جه ثثوتانا بهائي مؤمن نسس ككناه ثثر ثثكرٌسس نهيطط،	وه شخص ني توuni062806BE.liga.init.medi قبول كرجے uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol uni062806BE.liga.init.mediائي مؤمن نے گuni06460627.isolه پر پكرٌے uni064606BE.liga.init.mediيں،
اسس ثثروردككار شماركك ثثر تو وه شخص نا دل نسس ثابت كرجسس جه ثثوتانا دنيا نا بهائي مؤمن نا درميان صلة كرسس،	اے پروردگار uni063406450627.liga.init.medi.finaرگ پر تو وه شخص uni06460627.isol دل نے uni062B0627.isolبت كرجے uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol دنيا uni06460627.isol uni062806BE.liga.init.mediائي مؤمن uni06460627.isol درميان صلة كرے،
صلة نسس قطع نه كرسس،	صلة نے قطع uni064606BE.liga.init.medi كرے،
قطيعة نه كرسس،	قuni0637064A.liga.init.finaعة uni064606BE.liga.init.medi كرے،
اهني خير خواهي كرسس،	اهني uni062E064A.liga.init.finaر خواuni0647064A.liga.medi.fina كرے،
اْ مستنصر امام دعاء كرسس ؛،	اْ مستنصر امام دعاء كرے ؛،
اسس ثثروردككار!	اے پروردگار!
وه شخص نسس تو دٌهانكجسس كه جه بهائي نا عيب ثثر اْككاه تهائي ثثححهي عيب نسس دهانكسس،	وه شخص نے تو دٌهانكجے uni06430647.liga.init.fina uni062C06BE.liga.init.medi uni062806BE.liga.init.mediائي uni06460627.isol uni0639064A.liga.init.finaب پر اْگاه uni062A06BE.liga.init.mediائي پچuni0647064A.liga.medi.fina uni0639064A.liga.init.finaب نے دهانكے،
كوئي ني وات نه كرسس،	كوئي ني وات uni064606BE.liga.init.medi كرے،
عيب نسس ظاهر نه كرسس،	uni0639064A.liga.init.finaب نے ظاهر uni064606BE.liga.init.medi كرے،
وه شخص نسس معاف كرجسس تو كه جه ثثوتانا بهائي نسس معاف كري دسس،	وه شخص نے معاف كرجے تو uni06430647.liga.init.fina uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol uni062806BE.liga.init.mediائي نے معاف كري دے،
وه شخص ني روزي نسس كشاده كرجسس جه اهنا بهائي ني روزي ما كشاده كري اْثثسس،	وه شخص ني روزي نے كشاده كرجے uni062C06BE.liga.init.medi اهuni06460627.isol uni062806BE.liga.init.mediائي ني روزي ما كشاده كري اْپے،
اْ مثل سي اْ مستنصر امام عجب شان سي دعاء فرماوسس ؛	اْ مثل سي اْ مستنصر امام عجب شان سي دعاء فرماوے ؛
هوسس وه شخص ثثر تارسس جه ثثوتانا بهائي سي بخيل تهائي،	هوے وه شخص پر uni062A0627.isolرے uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol uni062806BE.liga.init.mediائي سي بuni062E064A.liga.init.finaل uni062A06BE.liga.init.mediائي،
اسس ثثروردككار اهوا شخص نسس تو ثثكرٌجسس،	اے پروردگار اهوا شخص نے تو پكرٌجے،
اسس ثثروردككار تو وه شخص نسس هلاك كرجسس جه ثثوتانا ايمان ثثوتاني دنيا واسطسس ويححي دسس،	اے پروردگار تو وه شخص نے هلاك كرجے uni062C06BE.liga.init.medi پوuni062A0627.isoluni06460627.isol ايمان پوuni062A0627.isolني دنيا واسطے ويچي دے،
ايمان نسس دنيا واسطسس ويححي ناكهسس،	ايمان نے دنيا واسطے ويچي uni06460627.isoluni06430647.liga.init.finaے،
دنيا خريدي لسس اْخرة نا دون،	دنيا خريدي لے اْخرة uni06460627.isol دون،
اهنا دل نسس تنكك كري ديجسس،	اهuni06460627.isol دل نے تنگ كري ديجے،
اهني اْنكهـ نسس اندهي كري ديجسس،	اهني اْنuni06430647.liga.init.finaـ نے اندuni0647064A.liga.medi.fina كري ديجے،
اسس مثل اهناواسطسس بددعاء كرتا رهيا،	اے مثل اهuni06460627.isolواسطے بددعاء كرuni062A0627.isol رuni0647064A.liga.medi.finaا،
اهنا اوثثر اهنا دشمن نسس ياري دسس،كه دنيا واسطسس دين نسس موكي ديدو،	اهuni06460627.isol اوپر اهuni06460627.isol دuni06340645.liga.medi.finaن نے ياري دے،uni06430647.liga.init.fina دنيا واسطے دين نے موكي ديدو،
والحمد لله رب العالمين،	والحمد الله رب العالمين،
المجلس الرابع- 1423هـ	اuni06440645062C.initلس الرابع- 1423هـ
اْ دنو همنا تمام تهئي جاسسس،	اْ دنو uni06470645.liga.medi.finauni06460627.isol uni062A06450627.finaم uni062A06BE.liga.init.mediئي جاےس،
ثثححهي اْ ايام كظظاطط؟	پچuni0647064A.liga.medi.fina اْ ايام كظظاں؟
جتنو بنسس اتنو غم كري ليجو،	جتنو بنے اتنو غم كري ليجو،
تميطط سككلا ويثثاري ححهو - فرماوسس ؛	تميں سگلا ويپاري چهو - فرماوے ؛
سيدنا عبد القادر نجم الدين- تميطط سككلا ويثثار كرو ححهو،	سيدuni06460627.isol عبد القادر uni0646062C0645.liga.init.medi.medi الدين- تميں سگلا ويپار كرو چهو،
جه وقت ويثثار ني موسم اْوسس ؛	uni062C06BE.liga.init.medi وقت ويپار ني موuni06330645.liga.medi.fina اْوے ؛
ته وقت بيجا سككلا اشغال نسس موكي نسس مال خريدواني طرف متوجه تهاؤ ححهو،	uni062A06BE.liga.init.medi وقت بيجا سگلا اشغال نے موكي نے مال خريدواني طرف متوuni062C06BE.liga.init.medi uni062A06BE.liga.init.mediاؤ چهو،
تو مال خريدواني ثثونجي دَركار ؛،	تو مال خريدواني پونuni062C064A.liga.init.fina دَركار ؛،
دركار يعني ضروري ؛،	دركار يعني ضروري ؛،
ثثونجي اِكهضضي كروو ضروري ؛،	پونuni062C064A.liga.init.fina اِuni06430647.liga.init.finaٹي كروو ضروري ؛،
اْ دنو بهي اْخرة نا ويثثار نادنو ؛،	اْ دنو uni062806BE.liga.init.mediي اْخرة uni06460627.isol ويپار uni06460627.isolدنو ؛،
مال سوطط ؛	مال سوں ؛
كه جنة،	uni06430647.liga.init.fina جنة،
جنة ني خريداري نا دنو ؛	جنة ني خريداري uni06460627.isol دنو ؛
اْ،	اْ،
هوسس خريداري واسطسس ثثونجي جوئيسس،	هوے خريداري واسطے پونuni062C064A.liga.init.fina جوئيے،
فرماوسس ؛	فرماوے ؛
سيدنا نجم الدين،	سيدuni06460627.isol uni0646062C0645.liga.init.medi.medi الدين،
يه ثثونجي سوطط ؛؟	يه پونuni062C064A.liga.init.fina سوں ؛؟
كه اْنسو،	uni06430647.liga.init.fina اْنسو،
جنة تو ككهني بهاري ححيز ؛،	جنة تو گهني uni062806BE.liga.init.mediاري چيز ؛،
مككر ايك اْنسو نا قطرة بدل تمنسس جنة نا مالك بناوي ديسسس،	مگر ايك اْنسو uni06460627.isol قطرة بدل تمنے جنة uni06460627.isol مالك بuni06460627.isolوي ديےس،
اْ حسين نو احسان ؛.	اْ حسين نو احسان ؛.
المجلس الثاني – 1437	اuni06440645062C.initلس الuni062B0627.isolني – 1437
سيدنا محمد برهان الدين ايك بيان ما فرماوسس ؛	سيدuni06460627.isol محمد برهان الدين ايك بيان ما فرماوے ؛
مؤمنين بيجا لوككو جه كرسس ته كرسس،	مؤمنين بيجا لوگو uni062C06BE.liga.init.medi كرے uni062A06BE.liga.init.medi كرے،
اهنسس كوئي سؤال نتهي،	اهنے كوئي سؤال نuni062A06BE.liga.init.mediي،
غير غير ؛،	uni063A064A.liga.init.finaر uni063A064A.liga.init.finaر ؛،
اثثن اثثن ؛،	اپن اپن ؛،
اثثنوculture،	اپنوculture،
اثثنو surrounding،	اپنو surrounding،
اثثنا ماحول ما بظظره ثثنو هوئي،	اپuni06460627.isol ماحول ما بظظره پنو هوئي،
ايمان نو اثر هوئي،غير ساتهسس برابري نه كرو،	ايمان نو اثر هوئي،uni063A064A.liga.init.finaر ساuni062A06BE.liga.init.mediے برابري uni064606BE.liga.init.medi كرو،
هر ححيز ما ايمان نو شعار هوئي،	هر چيز ما ايمان نو شعار هوئي،
مولى ني محبة نو نشان هوئي،	مولى ني محبة نو نشان هوئي،
اثثنا لباس،	اپuni06460627.isol لuni06280627.isolس،
نظام،	نظام،
اْداب المجلس،	اْداب اuni06440645062C.initلس،
مجلس ني شان،	مجلس ني شان،
حسين ني ذكر،	حسين ني ذكر،
حسين نو ماتم ــ سككلو نرالو هوئي،	حسين نو ماتم ــ سگلو نرالو هوئي،
كوئي اثثني مجلس موكي نسس بيجي مجلسو ما اككر جائي تو اثثني مجلس ما جه نور ؛،	كوئي اپني مجلس موكي نے بيuni062C064A.liga.init.fina مجلسو ما اگر جائي تو اپني مجلس ما uni062C06BE.liga.init.medi نور ؛،
خوبي ؛،	خوبي ؛،
يه كظظاطط نظر اْوسس!	يه كظظاں نظر اْوے!
اثثنا ثثنو هر ككز نه موكجو،	اپuni06460627.isol پنو هر گز uni064606BE.liga.init.medi موكجو،
--- ته ثثححهي مفضل مولى فرماوسس ؛:	--- uni062A06BE.liga.init.medi پچuni0647064A.liga.medi.fina مفضل مولى فرماوے ؛:
كوئي دن اثثنا ثثنو نه موكجو تو واهلا نسس واهلا رهسو،	كوئي دن اپuni06460627.isol پنو uni064606BE.liga.init.medi موكجو تو واهلا نے واهلا رهسو،
اثثنو لباس برابر هوئي ؛}،	اپنو لuni06280627.isolس برابر هوئي ؛}،
بئيرو برابر ثثوتانا لحاظ نو خيال راكهسس...مردو سككلا دارٌهي برابر راكهسس،	uni06280626.isolيرو برابر پوuni062A0627.isoluni06460627.isol لحاظ نو uni062E064A.liga.init.finaال راuni06430647.liga.init.finaے...مردو سگلا دارٌuni0647064A.liga.medi.fina برابر راuni06430647.liga.init.finaے،
جيم شريعة ما بيان اْيو ؛ته مثل كترسس بهي نظظيطط انسس بورسس بهي نظظيطط،	uni062C064A.liga.init.finaم شريعة ما بيان اْيو ؛uni062A06BE.liga.init.medi مثل كترے uni062806BE.liga.init.mediي نظuni0638064A.liga.init.finaں انے بورے uni062806BE.liga.init.mediي نظuni0638064A.liga.init.finaں،
يظظاطط بهي كتروو نه جوئيسس،	يظظاں uni062806BE.liga.init.mediي كتروو uni064606BE.liga.init.medi جوئيے،
ككهنا لوككو يظظاطط سي كتري ناكهسس ؛،	گهuni06460627.isol لوگو يظظاں سي كتري uni06460627.isoluni06430647.liga.init.finaے ؛،
اْم ككلا ثثر سي،	اْم گلا پر سي،
كتروو نه جوئيسس،	كتروو uni064606BE.liga.init.medi جوئيے،
جيم بيان اْيو ؛	uni062C064A.liga.init.finaم بيان اْيو ؛
تيم برابر دارٌهي نسس راكهوي،	تيم برابر دارٌuni0647064A.liga.medi.fina نے راuni06430647.liga.init.finaوي،
دارٌهي برابر سلامة هوئي،	دارٌuni0647064A.liga.medi.fina برابر سلامة هوئي،
كترسس بهي نظظيطط انسس بورسس بهي نظظيطط.	كترے uni062806BE.liga.init.mediي نظuni0638064A.liga.init.finaں انے بورے uni062806BE.liga.init.mediي نظuni0638064A.liga.init.finaں.
المجلس الثامن -1434 هـ	اuni06440645062C.initلس الuni062B0627.isolمن -1434 هـ
اثثنسس جيم سنو انسس اْجسس ذكر تهئي كه هميشه اثثنا هداة كرام يه ستر كروانو فرمايو ؛	اپنے uni062C064A.liga.init.finaم سنو انے اْجے ذكر uni062A06BE.liga.init.mediئي uni06430647.liga.init.fina uni06470645.liga.medi.finaيشه اپuni06460627.isol هداة كرام يه ستر كروانو فرمايو ؛
اهما أيك عظيم ححيز سوطط كه رداء!	اuni06470645.liga.medi.finaا أيك عuni0638064A.liga.init.finaم چيز سوں uni06430647.liga.init.fina رداء!
بئيرو ثثر ايم فريضة ؛	uni06280626.isolيرو پر ايم فريضة ؛
كه اهنا جمال ني حفاظة كرسس اهنا شوهر نا سوى كوئي نا واسطسس اهني خوبيو ظاهر نه كرسس،	uni06430647.liga.init.fina اهuni06460627.isol جمال ني حفاظة كرے اهuni06460627.isol شوهر uni06460627.isol سوى كوئي uni06460627.isol واسطے اهني خوبيو ظاهر uni064606BE.liga.init.medi كرے،
ككهر نا باهر نكلسس تو رداء ما} نكلسس يه ذكر فرماؤتا هوا مولانا مفضل سيف الدين اْقا – اثثنا مولى أيك بيان ما	گهر uni06460627.isol uni06280627.isolهر نكلے تو رداء ما} نكلے يه ذكر فرماؤuni062A0627.isol هوا مولاuni06460627.isol مفضل سيف الدين اْقا – اپuni06460627.isol مولى أيك بيان ما
ككهنا جوش انسس جلال ما نصيحة كرتا هوا فرماوسس ؛:	گهuni06460627.isol جوش انے جلال ما نصيحة كرuni062A0627.isol هوا فرماوے ؛:
هميشه حق نا صاحب نسس اسوة حسنة بناوا جوئيسس،	uni06470645.liga.medi.finaيشه حق uni06460627.isol صاحب نے اسوة حسنة بuni06460627.isolوا جوئيے،
مثلا مولى ايم فرماوسس كه دارهي برابر راكهو،	مثلا مولى ايم فرماوے uni06430647.liga.init.fina دارuni0647064A.liga.medi.fina برابر راuni06430647.liga.init.finaو،
رسول الله ني سنة ؛،	رسول االله ني سنة ؛،
يه} مثل بئيراؤ لحاظ نو خيال راكهسس،	يه} مثل uni06280626.isolيراؤ لحاظ نو uni062E064A.liga.init.finaال راuni06430647.liga.init.finaے،
انسس رداء جيم ثثظظنوي جوئيسس تيم ثثظظنسس،	انے رداء uni062C064A.liga.init.finaم پظظنوي جوئيے تيم پظظنے،
مردو لباس انور ثثظظنسس،	مردو لuni06280627.isolس انور پظظنے،
ضضوثثي ثثظظنسس،	ٹوپي پظظنے،
تو جه شخص اْ عملو دل ما ايم اعتقاد راكهي نسس كرسس كه اهما مولى ني خوشي ؛،	تو uni062C06BE.liga.init.medi شخص اْ عملو دل ما ايم اعتقاد راuni06430647.liga.init.finaي نے كرے uni06430647.liga.init.fina اuni06470645.liga.medi.finaا مولى ني خوشي ؛،
انسس اهما منسس دنيا ما بهي فائدة ؛	انے اuni06470645.liga.medi.finaا منے دنيا ما uni062806BE.liga.init.mediي فائدة ؛
انسس اْخرة ما تو؛}،	انے اْخرة ما تو؛}،
انسس ميطط تمام نقصان سي بححي جئيس،	انے ميں uni062A06450627.finaم نقصان سي بچي جئيس،
تويه اسوة حسنة كظظوائي،	تويه اسوة حسنة كظظوائي،
انسس اهنسس فائدة تهائي} ؛،	انے اهنے فائدة uni062A06BE.liga.init.mediائي} ؛،
اهنسس فائدة تهائي} ؛،	اهنے فائدة uni062A06BE.liga.init.mediائي} ؛،
انسس كوئي?	انے كوئي?
اْ مثل عمل كرسس،	اْ مثل عمل كرے،
مككر دل ما فكر فكر هوئي كھ اْ موقع ما رداء ثثظظنيس- يا- دارهي راكهيس تو دنيا نا لوككو سوطط كظظسسس!	مگر دل ما فكر فكر هوئي uni064306BE.liga.init.fina اْ موقع ما رداء پظظنيس- يا- دارuni0647064A.liga.medi.fina راuni06430647.liga.init.finaيس تو دنيا uni06460627.isol لوگو سوں كظظےس!
انسس كيوو لاككسسس!	انے كيوو لاگےس!
تواككر اْ مثل دل ما خيال كري نسس عمل كرسسس تو فرق ثثرٌي جاسسس - فرق ثثرٌي جاسسس،	تواگر اْ مثل دل ما uni062E064A.liga.init.finaال كري نے عمل كرےس تو فرق پرٌي جاےس - فرق پرٌي جاےس،
جه شخص اْ عملو confidence ساتهسس كرسسس،	uni062C06BE.liga.init.medi شخص اْ عملو confidence ساuni062A06BE.liga.init.mediے كرےس،
توكل راكهي نسس كرسسس،	توكل راuni06430647.liga.init.finaي نے كرےس،
مولى نا امر نسس تسليم كري نسس كرسسس،	مولى uni06460627.isol امر نے تسليم كري نے كرےس،
انسس شوق ايم راكهسسس كه مولى خوش تهائي،	انے شوق ايم راuni06430647.liga.init.finaےس uni06430647.liga.init.fina مولى خوش uni062A06BE.liga.init.mediائي،
اْ برهان الدين مولى باونما داعي خوش تهائي،	اْ برهان الدين مولى uni06280627.isolوuni064606450627.fina داuni0639064A.liga.init.fina خوش uni062A06BE.liga.init.mediائي،
تو عجب نور نظر اْؤسسس،	تو عجب نور نظر اْؤےس،
نورنظر اْؤسسس،	نورنظر اْؤےس،
انسس جه شخص شك ما عملو كرسسس،	انے uni062C06BE.liga.init.medi شخص شك ما عملو كرےس،
تو يه عمل اسوة حسنة نظظيطط كظظوائي،	تو يه عمل اسوة حسنة نظuni0638064A.liga.init.finaں كظظوائي،
دارهي confidence سي راكهو،	دارuni0647064A.liga.medi.fina confidence سي راuni06430647.liga.init.finaو،
رداء confidence سي ثثظظنو،	رداء confidence سي پظظنو،
كوئي ككهبراجو نه،	كوئي گهبراجو uni064606BE.liga.init.medi،
كه كوئي اْنككلي كرسسس تمنسس،	uni06430647.liga.init.fina كوئي اْنگلي كرےس تمنے،
نه!	uni064606BE.liga.init.medi!
كوئي نظظيطط كرسس،	كوئي نظuni0638064A.liga.init.finaں كرے،
انسس كرسس بهي تو سوطط!	انے كرے uni062806BE.liga.init.mediي تو سوں!
اهني ثثرواه نتهي،	اهني پرواه نuni062A06BE.liga.init.mediي،
